,age,y,score_GaussianNB,score_LR,score_DecisionTree,score_RandomForest,score_MultiLayerPerceptron,score_Feldman-GaussianNB,score_Feldman-LR,score_Feldman-DecisionTree,score_Feldman-RandomForest,score_Feldman-MultiLayerPerceptron
896,adult,0,5.880778534664883e-10,0.008094180440420184,0.0,0.0,0.0002759246507968844,0.9999797455164536,0.13788239459447255,0.0,0.04,0.1910918795819198
2878,adult,0,5.494344345251148e-08,0.042586811434963054,0.0,0.0,0.001998383796501488,0.9999995597399273,0.328923380715136,0.0,0.09,0.4074995211321547
19567,adult,0,4.660433691049275e-06,0.027807466254874603,0.0,0.01,0.0018513374663061955,0.9999999966763582,0.2022666660889095,0.0,0.05,0.5715835592325915
24953,adult,0,1.415417919469495e-05,0.030567284279724435,0.0,0.0,0.0027098283657236853,0.9998956624196943,0.25788059677452135,1.0,0.15,0.6198656112729999
8144,adult,0,1.2616868371343553e-08,0.023407838857054296,0.0,0.0,0.001423488079226926,0.9999942750649484,0.13335703693072976,0.0,0.04,0.44159936631045754
14717,adult,0,4.67901018890642e-05,0.49648265503274824,1.0,0.6,0.10021941736436363,0.9999999990064765,0.6863395110060014,0.0,0.51,0.8006736628332164
23046,adult,0,5.5759010955502975e-06,0.0175640624579467,0.0,0.0,0.0012705769018849465,0.9999999632762229,0.18447061088569405,0.0,0.04,0.5258526676603633
4020,adult,0,4.670881996984685e-10,0.02069599442390639,0.0,0.0,0.0006597645525776889,0.999975870521809,0.1845980200722892,0.0,0.08,0.20856319853647756
30401,adult,1,0.4133877471713931,0.23812507901319657,1.0,0.47,0.03026853999660679,0.999999999999087,0.5970775483287769,0.0,0.44,0.9272257389909999
2580,adult,0,6.8859011211245e-08,0.01910950871174625,0.0,0.0,0.0007250364071380939,0.999999598586341,0.2029088737415627,0.0,0.05,0.2690802110714435
17008,adult,0,2.146936882730983e-06,0.02818809603953141,0.0,0.01,0.002137522881988146,0.9999999203693918,0.24989184225315816,0.0,0.03,0.6447504443410605
11908,adult,0,3.01593904184321e-11,0.009063181801955393,0.0,0.0,0.00048825123471308386,0.99975315488382,0.08005913642479855,1.0,0.05,0.26905242417795355
24385,adult,0,0.051654382901069086,0.010282336358323783,0.0,0.01,0.0005883081348055044,0.9999999999376641,0.1459767919387049,0.0,0.11,0.26801979789006697
2428,adult,0,5.593455894054412e-12,0.02016668068911785,0.0,0.0,0.0007555284480018593,0.999634805033515,0.2069712530861372,0.0,0.07,0.2536760792433147
38842,adult,0,0.987511455563707,0.1935285867816255,0.0,0.17,0.014551554013200485,0.9999999999999112,0.610926647573935,0.0,0.26,0.7177664522528552
20489,adult,0,5.463062752421906e-06,0.04291901115945441,0.0,0.0,0.0030261528778207695,0.999999967965025,0.28153231718416677,0.0,0.08,0.5917459039389865
18518,adult,0,3.968801502830064e-06,0.03522816293143201,0.0,0.0,0.0024649110903456934,0.9999999297029543,0.2034604431311859,0.0,0.07,0.5233907600837178
487,adult,0,3.325709578092953e-08,0.029009263937918195,0.0,0.0,0.0013411219434506616,0.9999992181346081,0.27462681449299764,0.0,0.05,0.39998689416801225
9098,adult,0,4.9640652565587823e-08,0.028363687167877412,0.0,0.01,0.0017809934467379227,0.9999980962767412,0.16241786515906503,0.0,0.07,0.557332091720783
5855,adult,0,3.986234758743837e-12,0.03066633341721242,0.0,0.0,0.0011001013230043156,0.9997956422468117,0.23859216388170384,0.0,0.11,0.1821253824021907
31762,adult,0,0.7762537311114639,0.03694463515492833,0.0,0.0,0.0023840346027374213,0.9999999999989946,0.2847485329446615,0.0,0.15,0.7408892781650878
9183,adult,0,3.408834000533044e-12,0.0072973875298149565,0.0,0.0,0.00037705518610169477,0.9983016267833883,0.08466486647078428,0.0,0.04,0.30889869658246466
10328,adult,0,2.4770168488586206e-11,0.012173409088440652,0.0,0.0,0.0006313915541834197,0.9996779590498189,0.11248203730163205,0.0,0.04,0.3520189702440349
32548,adult,0,0.00181156074331263,0.04092584020449406,0.0,0.01,0.0024986493157887427,0.9999999990803943,0.23726393078076785,0.0,0.11,0.5900226137572686
29016,adult,0,0.00010978924476711204,0.046969019669419784,0.0,0.0,0.0038779898165069954,0.9999999995973639,0.3853250866926812,0.0,0.04,0.8681285850621591
3361,adult,0,2.3389742537836874e-09,0.008268190376895858,0.0,0.0,0.00031017539345216553,0.999995646045832,0.1490890139534227,0.0,0.05,0.31768898493323267
5625,adult,0,2.509495952012373e-12,0.016478294977863683,0.0,0.0,0.0005409801479569977,0.99936958151215,0.1813484975522521,0.0,0.11,0.18427844514836003
13142,adult,0,8.292940322882252e-08,0.026981082422671304,0.0,0.0,0.0025453140416406353,0.9999975766618139,0.2311657917274888,0.0,0.07,0.6989677347750728
25942,adult,0,9.520236259264087e-07,0.03273471378036906,0.0,0.01,0.002137543530271346,0.9999999564941301,0.2839173043489735,0.0,0.12,0.6089384049736996
25404,adult,0,4.620045265325524e-06,0.02085005535918279,0.0,0.0,0.0013740465356018301,0.9999999836869035,0.23008814986835435,0.0,0.16,0.5685816097080774
31876,adult,0,4.017841843833564e-06,0.014010736498057124,0.0,0.01,0.0006172266613891858,0.9999999642974025,0.1611123052214671,0.0,0.07,0.49736186403975907
8826,adult,1,6.7549540641862825e-09,0.4520594408943933,0.0,0.57,0.06449051131761874,0.9999993114246618,0.7093523670164585,0.0,0.5,0.7253396711083984
7420,adult,0,4.191274723727695e-08,0.012517652687107528,0.0,0.0,0.00044605547974352426,0.9999993577966785,0.15021178588053608,0.0,0.03,0.23512215645198956
29261,adult,0,0.00014833404692864968,0.13528725811713746,0.0,0.02,0.014670016710293124,0.9999999996148823,0.5509127494790492,0.0,0.14,0.9076240197200587
10185,adult,0,3.0066844366588803e-09,0.01293634859486608,0.0,0.0,0.0007409498302918445,0.9999879709527576,0.12413124576155568,0.0,0.01,0.5413419279166771
15369,adult,0,2.5773741782643846e-05,0.2949705778318198,0.0,0.35,0.04040616803850275,0.9999999939176831,0.5417242820769996,1.0,0.38,0.7073705954806242
12050,adult,0,3.863747061000215e-09,0.013834082947416356,0.0,0.0,0.0008440784500011384,0.9999961972635993,0.13658316973958495,0.0,0.03,0.4836104951096568
589,adult,0,2.2416292242828776e-14,0.00499950529264498,0.0,0.0,0.00014879607299775517,0.9760568283354774,0.10574652116895418,0.0,0.05,0.12117461196138568
5968,adult,0,6.501677463802696e-11,0.015594505944080836,0.0,0.0,0.0006048217978032712,0.9998318159540963,0.19901714560504433,0.0,0.09,0.2711650713910768
29544,adult,0,0.00019081854624334942,0.05292233601930987,0.0,0.01,0.0042652875847675464,0.9999999991614033,0.39526143683350323,0.0,0.11,0.8488551044421455
40592,adult,0,1.0,0.4299019484641576,0.0,0.32,0.03817118267679278,1.0,0.718164228426979,1.0,0.43,0.9005201092618297
25341,adult,0,0.996943651535369,0.06744330390595675,0.0,0.07,0.00861629643548724,0.9999999997689883,0.32174239146105876,0.0,0.21,0.5119067373955908
40532,youth,0,0.9999923502126503,0.2289519054333166,0.0,0.07,0.009049148266343485,0.9999999999999964,0.48458608842370965,0.0,0.16,0.710165067968803
39249,adult,0,1.0,0.6547762441815769,1.0,0.73,0.6871761825874636,1.0,0.7775719815666815,1.0,0.58,0.9748733470687557
17454,adult,0,9.191302609983207e-07,0.031229105844635393,0.0,0.0,0.0022318370443900767,0.9999997917611697,0.22280790298662195,0.0,0.08,0.5363449193295995
5862,adult,0,1.247184914533649e-08,0.01832295557404365,0.0,0.0,0.0006466326313118354,0.9999987740007211,0.21665925545864304,0.0,0.09,0.25567859898146117
31126,adult,0,0.8331856310511091,0.25960528187752774,0.0,0.38,0.03503920102866104,0.9999999999983871,0.5909434851163663,1.0,0.38,0.8603921513438718
19006,adult,0,0.0008300028459961886,0.02987170286858197,0.0,0.02,0.0031550751185307887,0.9999972789592634,0.22200972297447308,0.0,0.08,0.5291202604224325
20588,adult,0,1.4953780369649713e-05,0.025251743307202448,0.0,0.01,0.001550806371145637,0.9999999845104633,0.19533003586779144,0.0,0.06,0.4527053405056603
12039,adult,1,1.3633550340478e-09,0.05059363900991452,0.0,0.0,0.0032690822379189267,0.9999837062206162,0.17489558808134856,0.0,0.05,0.4345744977283733
25155,adult,0,1.592024714250609e-06,0.014325228202149792,0.0,0.0,0.0008992661092991365,0.9999999292727989,0.17664171924712388,0.0,0.11,0.5222647097291961
21768,adult,0,2.2966685535983463e-06,0.018207808453395136,0.0,0.01,0.0012662140722905977,0.9999999272804514,0.18094193923077906,0.0,0.06,0.5513885329188191
2005,adult,0,3.33524292204856e-08,0.01411175526337124,0.0,0.0,0.0004596845855164843,0.9999992179910644,0.1539633619397914,0.0,0.06,0.1937862686673049
28225,adult,0,0.27712271265180566,0.097650735813184,0.0,0.03,0.00950097895983649,0.9999999999988027,0.4678797522102469,0.0,0.38,0.9100909097916503
14253,adult,0,1.0046435474877185e-07,0.013212268765094957,0.0,0.01,0.0007815358794036328,0.9999985575332099,0.11396907869027488,0.0,0.09,0.31986727747611526
37749,youth,0,0.9999999999927667,0.07822795242836056,0.0,0.07,0.012111555538966734,1.0,0.3098751427664238,0.0,0.13,0.727025288369099
6011,adult,0,2.8297272510058225e-09,0.02381811436945013,0.0,0.01,0.000976085068980778,0.9999932882030613,0.2389860261419727,0.0,0.05,0.3461127616819844
26001,adult,0,2.4739443606056346e-05,0.00907850783745359,0.0,0.0,0.00048155806835501695,0.9999999685776122,0.08732837667746199,0.0,0.09,0.26195567792246116
6314,adult,0,0.0011659624101027248,0.09213165743144036,0.0,0.13,0.008413920189224013,0.9999996448078212,0.39612218294254237,0.0,0.15,0.4467266839424785
9053,adult,0,2.2329154768485915e-08,0.021621290113876118,0.0,0.0,0.0013692506110790901,0.9999973632185561,0.15993311589941347,0.0,0.05,0.5602743487779457
11514,adult,0,2.1156489766803663e-13,0.008933598717120572,0.0,0.0,0.0004837643609549634,0.9878972626138948,0.10185708308872651,0.0,0.06,0.36903279782738674
862,adult,0,2.3631331624530348e-11,0.0105100925437693,0.0,0.0,0.0003892583844628774,0.9998874528513537,0.17145152088651536,0.0,0.04,0.23149198972128726
22319,adult,0,2.2237291612267354e-09,0.03429308168083895,1.0,0.01,0.0022678714716689715,0.9999934614252729,0.2086788156751866,0.0,0.06,0.4107514186409118
15684,adult,0,7.342966554559221e-11,0.010245436180718487,0.0,0.0,0.0005740422323543868,0.9998274259887996,0.10760165112772697,0.0,0.08,0.24400603627851442
25224,adult,0,2.1310192488433932e-05,0.05519768585639712,0.0,0.0,0.0038931807447632693,0.9999999924303076,0.34766016253781945,0.0,0.17,0.6798953138559996
5648,youth,0,1.485943919571526e-09,0.01283607228593806,0.0,0.01,0.0004281076796443022,0.999941869581654,0.13175597769313502,0.0,0.07,0.29861518251710517
20354,adult,0,0.1342723321208967,0.05617858299705166,0.0,0.02,0.006954175272561505,0.9999999724896046,0.2873390038138208,0.0,0.05,0.6184345990681159
6759,adult,0,4.4333487572760054e-13,0.017570711059377447,0.0,0.01,0.0005953061654788724,0.9807109318458208,0.20745515212768892,0.0,0.05,0.30568024255463333
11661,adult,0,4.151072767510518e-14,0.00564377913069118,0.0,0.0,0.00031737158092742503,0.9995232402775251,0.07028981144144743,0.0,0.01,0.2917789116924986
37908,adult,0,1.0,0.13833301122863315,0.0,0.26,0.010856728857115493,1.0,0.595376850909411,0.0,0.13,0.8842401010664811
846,youth,0,4.330984785284841e-09,0.014227418287819564,0.0,0.0,0.000512274785066188,0.9999915601886146,0.1260095243300503,0.0,0.03,0.3733735052198487
30974,adult,0,1.7857441156670852e-06,0.033101582724698604,0.0,0.01,0.0025938419529728607,0.9999999984791614,0.277290196213898,0.0,0.15,0.8373901465478679
19263,adult,0,6.73065823680372e-06,0.019295657985453674,0.0,0.0,0.00148107841286968,0.9999999744109797,0.19024340260209885,0.0,0.05,0.5743450981437005
36631,adult,1,1.0,0.518993143791614,1.0,0.65,0.38205254226457125,1.0,0.6453342767196797,0.0,0.67,0.8269960054237797
24627,adult,0,9.416880087524822e-05,0.0091451790024947,0.0,0.0,0.0004292422007671847,0.999999988152304,0.12057333996009784,0.0,0.16,0.17752272604947325
30444,adult,0,0.4229325139818757,0.044633347712557364,0.0,0.14,0.0026268654497639326,0.9999999999965752,0.2504977599661608,0.0,0.12,0.5752327719404144
13868,adult,0,0.0011732055303949383,0.2501975446402777,1.0,0.44,0.0421604862431103,0.9999990083311247,0.4752122733625477,1.0,0.47,0.6540744344886285
15756,youth,0,2.22776468030819e-06,0.025485119211703995,0.0,0.01,0.0015935828050178931,0.9999999107854944,0.24144485479181843,0.0,0.19,0.4404745071786758
17175,adult,0,8.244225674522532e-07,0.02569223271720613,0.0,0.01,0.0019473875098675033,0.999999830265182,0.22447446425523893,0.0,0.05,0.681130316778864
1631,adult,0,3.2808526048715387e-08,0.011185102633214396,0.0,0.0,0.00041827069353611335,0.9999992227384312,0.1846509929105297,0.0,0.05,0.2963748362554191
13232,adult,0,1.3097369258679355e-06,0.02881365333319805,0.0,0.0,0.0023067814108260667,0.9999998524737814,0.2208830404843099,0.0,0.05,0.6379581505276801
34408,adult,0,5.671521809688006e-05,0.05088262673172722,0.0,0.0,0.00371239502664273,0.9999999975051352,0.32474701281251295,0.0,0.07,0.8723868719752529
20917,adult,0,2.0484521365144253e-05,0.03089589025315805,0.0,0.0,0.0018339082799918645,0.9999999871134336,0.20086145173953382,0.0,0.05,0.46563994362599026
12164,adult,0,1.5612671775585952e-09,0.014600066467117942,0.0,0.01,0.001056337838714468,0.9999720535731683,0.12348509360299487,0.0,0.05,0.6304016717814486
6634,adult,0,2.778989888588284e-12,0.005937208943248445,0.0,0.0,0.00019740322502727328,0.9994833475739607,0.12201838259417375,0.0,0.05,0.18836670386750826
9457,adult,0,1.465082458555942e-11,0.011915626294707308,0.0,0.01,0.0005777841638490104,0.9996715804847595,0.08930899940747522,0.0,0.03,0.2796669397725592
6829,adult,0,3.9925656633262404e-08,0.026323837381830126,0.0,0.0,0.0012454456640523617,0.9999993095229133,0.2799861917481556,0.0,0.06,0.3759130396353097
11690,adult,1,4.9823855392396164e-05,0.5031486375204547,0.0,0.37,0.09695788534457421,0.9999999960256716,0.7418689453624664,0.0,0.44,0.8611237516452379
15156,adult,0,7.74736321656227e-06,0.19203044738833044,0.0,0.09,0.0178750470442273,0.9999999505526892,0.4152209538003867,0.0,0.21,0.6722547760533962
27069,adult,0,1.6388194273737865e-06,0.015617755596223368,0.0,0.02,0.0008518494329810953,0.9999999077032349,0.1466827196049367,0.0,0.12,0.43005141533010277
19784,adult,0,1.1547795569027548e-05,0.018224766200824236,0.0,0.0,0.0010596456348893615,0.9999999809653224,0.1632446837110116,0.0,0.05,0.4072178068010066
25715,adult,0,2.0328961016854453e-05,0.02114596763740182,0.0,0.0,0.0014138318365325747,0.9999999922817917,0.24649289774111652,0.0,0.14,0.6249178134204973
4053,adult,0,2.1563920231222585e-08,0.018514118480208765,0.0,0.0,0.0006939989059167226,0.9999989831412163,0.21585855961516798,0.0,0.08,0.267825193797846
25603,adult,0,2.9457531273346282e-05,0.04026986397610745,0.0,0.01,0.002747377650519058,0.9999999923294638,0.25921264430321045,0.0,0.09,0.5531175434845178
19527,adult,0,0.048233402105431276,0.023951193365526157,0.0,0.01,0.002597708547424512,0.9999999449755721,0.19510400019890833,0.0,0.05,0.5670455958828399
29642,adult,0,0.1716074536316023,0.07755246144937475,0.0,0.1,0.006825156752575496,0.9999999999983071,0.47867156132032035,0.0,0.07,0.9023797400763282
6139,adult,0,5.7211142941072244e-11,0.055344674869153454,0.0,0.02,0.002757515522069902,0.9999932909749908,0.3056910319817148,0.0,0.16,0.3931238251039127
37501,youth,0,0.10934123825424388,0.18016388505474096,0.0,0.2,0.024316686836896265,0.999999999986553,0.6176211974371068,0.0,0.5,0.9491598128582942
3626,adult,0,2.0403536390992238e-08,0.014808938520053274,0.0,0.0,0.0005629339035340754,0.9999990037456914,0.19304261427037625,0.0,0.04,0.36903751311762445
18050,adult,0,1.1877941846397773e-08,0.02958812822177031,0.0,0.0,0.0020453724483665762,0.9999951022244391,0.18405986937890265,0.0,0.06,0.47323415768892707
40297,adult,0,0.9996975693245662,0.24335747791782264,0.0,0.17,0.014342678710491006,0.9999999999995168,0.631455598710154,0.0,0.22,0.8451912166701674
5734,adult,0,2.4846152021794153e-11,0.00820475142020419,0.0,0.0,0.00026069053845455297,0.9997100165612499,0.1460508570410963,0.0,0.06,0.1897155215645895
24208,adult,0,0.005552501562239028,0.01697663002537232,0.0,0.0,0.0008544875269072348,0.9999999997186748,0.18923739560087205,0.0,0.17,0.30688959299175994
21641,adult,0,1.583521731753999e-05,0.09074673266601158,0.0,0.05,0.007538621335982532,0.9999999802420663,0.35884647763743477,0.0,0.11,0.6230470580390165
24324,adult,0,7.5764322703454975e-06,0.017553209458159788,0.0,0.0,0.0009776695393053831,0.9999999811074949,0.19746258437629893,0.0,0.15,0.49554201505484013
27086,adult,0,0.00015186416555375214,0.029647857091698284,0.0,0.01,0.0018330849445877043,0.9999999977565963,0.21709905565808058,0.0,0.14,0.5388491490860506
12082,adult,0,3.964572501646086e-10,0.010304495787441775,0.0,0.0,0.0005950203019619946,0.9999120107378732,0.1004230261234606,0.0,0.01,0.3846045935041215
12481,adult,0,1.5639119924004445e-11,0.01952107916678075,0.0,0.0,0.0009097346038292168,0.9990824047571262,0.12158730326784985,0.0,0.09,0.20955291209106808
7714,adult,0,3.639253587613649e-33,0.004318594781562766,0.0,0.03,0.00013805104892221175,0.0015599895187250524,0.06655989154692264,0.0,0.12,0.05719646652615205
34593,adult,1,0.020958400756324564,0.4348753301966928,1.0,0.49,0.07007538821082475,0.9999999999683844,0.6429108646394869,0.0,0.5,0.9319216382352948
2767,adult,0,2.670220915383848e-08,0.02118852294751697,0.0,0.0,0.000958699874388958,0.9999991889634734,0.2613279546341514,0.0,0.04,0.38075399394384235
4050,adult,1,1.0502750148074267e-06,0.3537508826684189,0.0,0.34,0.030451414399702705,0.9999999650888617,0.6987347488002917,0.0,0.26,0.4987889050697937
17957,adult,0,3.3131382729395044e-06,0.05661988153652466,0.0,0.0,0.00510301156830357,0.9999999297778739,0.32626014063604974,0.0,0.05,0.6839829125669242
8259,adult,0,1.1382167117691757e-13,0.008808300654562149,0.0,0.0,0.0003531071063182545,0.9929162538560604,0.09070950733747249,0.0,0.02,0.27267704135671
38686,adult,1,1.0,0.8046009750920324,0.0,0.91,0.5616562819301175,1.0,0.787927585115254,1.0,0.86,0.8624706619592419
11038,adult,0,4.5117600939430715e-09,0.030196885685609454,0.0,0.0,0.002175531605749243,0.999988078581665,0.18414143735945998,0.0,0.04,0.5908813854095918
34606,adult,0,0.039734188225379316,0.03774071762156936,0.0,0.04,0.002548820832467194,0.999999999948546,0.2694692123895793,0.0,0.08,0.7315792299061359
33494,youth,0,0.00011926821280142024,0.2197007086101793,0.0,0.25,0.020577546364463583,0.9999999999973141,0.8319607299548994,1.0,0.11,0.8367308314335709
18624,adult,0,1.4322956846516683e-09,0.011151678619435626,0.0,0.0,0.0007340635275121352,0.9999838981445897,0.1381362445966372,0.0,0.08,0.42195683750028307
35814,adult,0,6.336965434407918e-06,0.02558293356930204,0.0,0.07,0.0015783723921390456,0.9999999930360843,0.2000317135961978,0.0,0.08,0.8384729375223864
17133,adult,0,1.7526783666792228e-09,0.009753125759540526,0.0,0.0,0.0006252439358745155,0.9999797892677739,0.10736769627110913,0.0,0.03,0.5666235626865832
18051,adult,0,2.2755197419208442e-08,0.011171042879270484,0.0,0.0,0.0007760645911591498,0.999995517741235,0.12768178391893423,0.0,0.04,0.3932001907278331
6950,adult,0,6.596088822355656e-13,0.016944755681428687,0.0,0.0,0.000497659816634881,0.9847870554544386,0.15918190142696806,0.0,0.08,0.17055371301953043
16019,adult,0,7.809496990659294e-07,0.01618434507056581,0.0,0.01,0.001486319307234198,0.9999997831304364,0.17506643505735164,0.0,0.12,0.5978889518462142
31049,adult,0,4.582799706314388e-05,0.03919562801155438,0.0,0.0,0.0029641583516177724,0.9999999969785272,0.29643449631867896,0.0,0.03,0.8533739563559861
10332,adult,1,1.217333065578514e-06,0.48922593139044507,0.0,0.38,0.06703594369711868,0.9999999715273735,0.7146636594939113,0.0,0.44,0.7510691193884645
32627,adult,0,0.0016497833507217595,0.03253717239576762,0.0,0.04,0.0019291957580158323,0.9999999996182254,0.2703774454304678,0.0,0.12,0.6934638653040512
33726,adult,0,0.6524056912897145,0.05513288351136012,0.0,0.0,0.003990456412765878,0.9999999999981064,0.3081792957160395,0.0,0.12,0.716960875627348
17620,adult,0,0.011954519814160824,0.12342375655104013,1.0,0.25,0.018450865580836275,0.9999998963139713,0.34972526120726194,0.0,0.49,0.6491472911402117
30052,adult,0,0.8329691887456133,0.04218552074759733,0.0,0.11,0.004870266138812863,0.9999999997307896,0.313523689688502,1.0,0.06,0.9106879494610853
19599,adult,0,8.13251447808909e-06,0.019335002909178337,0.0,0.0,0.001251357766313306,0.9999999754225882,0.2039276149164375,0.0,0.05,0.5385273603719891
40965,adult,0,1.0,0.3246036512189059,1.0,0.2,0.012696936120406035,1.0,0.6644837362909938,1.0,0.16,0.8729633817611451
35797,adult,0,0.08473636581392509,0.026809343308385747,0.0,0.02,0.0015317911830740759,0.999999999974662,0.18057350429397664,0.0,0.13,0.5095872058718359
8585,adult,0,4.782019113733492e-08,0.031846088565343274,0.0,0.04,0.0023565217777938067,0.9999979900016654,0.20549871925504123,1.0,0.03,0.6036299437045227
38886,adult,1,0.40535782776761703,0.8079483675020521,1.0,0.66,0.26670474842569736,0.999999999996728,0.8938482212751621,0.0,0.59,0.9390455442906325
22898,adult,0,6.763385692164721e-05,0.05332777749313915,0.0,0.08,0.005291641372514683,0.9999921559008967,0.2367634468764295,1.0,0.13,0.4338135760353525
23827,adult,0,1.0507838840052688e-05,0.033688080395908426,0.0,0.0,0.0020920172759732927,0.9999999786258675,0.2040315661915843,0.0,0.06,0.4090062835190404
24056,adult,1,0.9999999998080398,0.04569951213933463,1.0,0.67,0.0019374122895118935,1.0,0.2440420348611415,1.0,0.61,0.7260764983053345
31367,adult,1,2.749979065467275e-08,0.0968198673082929,0.0,0.01,0.0075992667965214394,0.9999992871720504,0.3781275595525874,1.0,0.12,0.7775750318320191
1936,adult,0,2.669269916442037e-09,0.012620189019189555,0.0,0.0,0.0004224934081578879,0.9999948680984564,0.19893115362430683,0.0,0.07,0.2692946570268233
30552,adult,0,4.000286322401931e-05,0.029040054471910107,0.0,0.04,0.0018407099954262304,0.9999999976576852,0.24705977832331677,0.0,0.09,0.8130716338655146
37479,adult,0,0.9999986053326273,0.21269753181294057,0.0,0.42,0.04911961895456829,1.0,0.6512801025073665,1.0,0.6,0.9200515544393841
2608,adult,0,4.306243113525793e-09,0.008483237071427679,0.0,0.0,0.00032759984999903424,0.9999961586977785,0.1509430250965825,0.0,0.09,0.2549263011352462
38899,adult,1,0.9999574646926307,0.7176415540730368,1.0,0.57,0.25807309967254666,0.999999999998181,0.8226714171321096,1.0,0.51,0.9411634038343221
28111,adult,0,0.0014021156741465066,0.24555508561582443,0.0,0.19,0.028738355169895525,0.9999999998319531,0.5253350923771185,1.0,0.25,0.930586481942908
309,adult,0,2.0951178303008404e-09,0.008329550554372055,0.0,0.0,0.00027100220673298176,0.9999943050009661,0.1385229863028804,0.0,0.07,0.22014626366752255
5153,adult,0,3.5285217904666466e-08,0.021710085204176336,0.0,0.0,0.0007676991854259855,0.9999995097484622,0.23262694416364907,0.0,0.08,0.37734076517065085
30109,adult,0,0.00033911229131998303,0.07004337847876049,0.0,0.12,0.006742730991528164,0.9999999994465902,0.46057727432109896,0.0,0.22,0.9009397022831552
1618,adult,0,2.5109125415049787e-09,0.02033063167684166,0.0,0.0,0.0007928021076053324,0.9999922086467682,0.22263749695252041,0.0,0.06,0.3048466379730226
1801,adult,0,1.651474605757395e-08,0.014798208763707158,0.0,0.0,0.000606491937368244,0.9999987596224341,0.21342882462721074,0.0,0.03,0.3436874391994368
3307,adult,0,6.502485355983913e-08,0.024913031587725933,0.0,0.02,0.0009341812972576654,0.9999995938884617,0.20407798508742367,0.0,0.07,0.2484509158090312
13300,adult,0,1.941895164561318e-08,0.009159539864915574,0.0,0.01,0.0007480195035294235,0.9999969238168901,0.1135746944673312,0.0,0.06,0.5870607243462422
16892,adult,0,0.00012250869257763837,0.246865578293898,0.0,0.4,0.03345601069127271,0.9999999946993547,0.5526455719760113,1.0,0.49,0.770943685404039
34707,youth,0,0.009555672122566278,0.19198680774138083,0.0,0.12,0.018722788480048498,0.9999999999993818,0.7762527609977348,0.0,0.27,0.9215001921313516
14892,adult,1,5.149692660302881e-10,0.06699593925137698,0.0,0.23,0.006085896047698855,0.9999932748243563,0.2782599449169281,1.0,0.36,0.46189975679618944
6162,adult,0,6.269128924231463e-09,0.027751615489097884,0.0,0.0,0.0012872700435340241,0.9999970567857451,0.25579305375098704,0.0,0.08,0.3406188656183335
13880,adult,0,1.4049295615569e-06,0.019610751633742,0.0,0.0,0.00120523396498241,0.9999998570448976,0.1532939638319353,0.0,0.07,0.43508538589673856
24630,adult,0,8.300941895193292e-05,0.00950668467357836,0.0,0.0,0.0004472095662384766,0.9999999882419496,0.11686076889501727,0.0,0.11,0.2062277972155882
12185,adult,0,0.0005687008181521655,0.021035792113158407,0.0,0.04,0.002255498275140275,0.9999981582330882,0.15645798698593166,0.0,0.07,0.7098161427089235
17973,adult,0,1.6549512764577533e-20,0.02593165389275818,0.0,0.0,0.002316355934668064,0.5515069085447356,0.163609979655999,0.0,0.07,0.3617130792877714
24542,adult,0,0.0008956802788883864,0.01084091398686779,0.0,0.04,0.0005919192609928149,0.99999999889625,0.1504931860548098,0.0,0.14,0.2951849715293907
33003,adult,0,1.3189569226833048e-05,0.015188082245704929,0.0,0.01,0.0006059468799311654,0.9999999843079445,0.12042306194125506,0.0,0.11,0.27846639750382346
5680,adult,0,1.3693948518765401e-08,0.01629501192611702,0.0,0.0,0.0006226119489444118,0.9999985397130442,0.2086313146457659,0.0,0.06,0.2832535315228316
37243,adult,0,0.20084275881920288,0.1641472626299143,0.0,0.16,0.020484258664455184,0.9999999999966214,0.6122738482785852,0.0,0.24,0.9230395135466744
17101,adult,0,1.2442947782947086e-06,0.020986710113575963,0.0,0.0,0.001576293198810249,0.9999998449484564,0.20540745447894937,0.0,0.03,0.6012272673398952
16145,adult,0,0.008232104469446517,0.014552619279211145,0.0,0.0,0.0017968212258346508,0.999999745161436,0.15937133560833575,0.0,0.05,0.6352851592955726
31880,adult,0,6.290641653298258e-07,0.05692086626769968,0.0,0.0,0.0036581874469479346,0.9999999762593926,0.35384061904802105,0.0,0.14,0.851121956819711
36239,adult,0,0.006673262056866436,0.23969076236787498,0.0,0.28,0.03393208080831923,0.9999999999410214,0.6605796473691428,0.0,0.46,0.9186143539217766
20023,adult,0,0.0532189285912443,0.03515625167963732,0.0,0.01,0.00401897583604868,0.9999999352585313,0.2291241601120358,0.0,0.09,0.545419505073884
33319,adult,0,1.2910890991082645e-05,0.0531837317562912,0.0,0.0,0.00380375904326457,0.999999992185046,0.3285548306791267,0.0,0.07,0.8380508579221483
33282,adult,0,2.466952183305009e-06,0.02472973249711233,0.0,0.0,0.0013983774909856496,0.9999999743395808,0.16004822370178107,0.0,0.1,0.8065031516532205
21334,adult,0,2.2589430786149856e-06,0.015644806932265803,0.0,0.0,0.0009878229892417232,0.9999999295351418,0.1686978595569124,0.0,0.07,0.41516927832374834
10096,adult,0,7.353828592473094e-08,0.018980707585225715,0.0,0.02,0.0011178176269221849,0.9999988691879905,0.1296166697596293,0.0,0.06,0.5018295356568425
1664,adult,0,4.1221660902144626e-10,0.009106622936816045,0.0,0.0,0.00029999145026673497,0.9999738033903417,0.14539940201546558,0.0,0.34,0.20353987499372841
